filename,path,file_id,frequency,start_date,end_date,variable,variable_long_name,variable_standard_name,variable_cell_methods,variable_units,realm
20010701.ocean_daily_z_2001_187.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_187.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-06, 00:00:00","2001-07-07, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_188.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_188.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-07, 00:00:00","2001-07-08, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_189.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_189.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-08, 00:00:00","2001-07-09, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_190.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_190.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-09, 00:00:00","2001-07-10, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_191.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_191.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-10, 00:00:00","2001-07-11, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_192.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_192.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-11, 00:00:00","2001-07-12, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_193.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_193.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-12, 00:00:00","2001-07-13, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_194.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_194.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-13, 00:00:00","2001-07-14, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_195.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_195.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-14, 00:00:00","2001-07-15, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_196.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_196.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-15, 00:00:00","2001-07-16, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_197.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_197.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-16, 00:00:00","2001-07-17, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_198.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_198.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-17, 00:00:00","2001-07-18, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_199.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_199.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-18, 00:00:00","2001-07-19, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_200.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_200.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-19, 00:00:00","2001-07-20, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
20010701.ocean_daily_z_2001_201.nc,/g/data/ik11/outputs/mom6-panan/panan-01-zstar-2001rerun/output004/20010701.ocean_daily_z_2001_201.nc,ocean.1day.nv:2.xh:3600.xq:3601.yh:845.yq:846.z_l_sub01:1,1day,"2001-07-20, 00:00:00","2001-07-21, 00:00:00","['average_DT', 'average_T1', 'average_T2', 'nv', 'time', 'time_bnds', 'uo', 'vo', 'xh', 'xq', 'yh', 'yq', 'z_l_sub01']","['Length of average period', 'Start time for average period', 'End time for average period', 'vertex number', 'time', 'time axis boundaries', 'Sea Water X Velocity', 'Sea Water Y Velocity', 'h point nominal longitude', 'q point nominal longitude', 'h point nominal latitude', 'q point nominal latitude', 'Depth at cell center']","['', '', '', '', '', '', 'sea_water_x_velocity', 'sea_water_y_velocity', '', '', '', '', '']","['', '', '', '', '', '', 'z_l:mean yh:mean xq:point time: mean', 'z_l:mean yq:point xh:mean time: mean', '', '', '', '', '']","['days', 'days since 1991-01-01 00:00:00', 'days since 1991-01-01 00:00:00', '', 'days since 1991-01-01 00:00:00', 'days', 'm s-1', 'm s-1', 'degrees_east', 'degrees_east', 'degrees_north', 'degrees_north', 'meters']",ocean
